ID,InstallYear,Diameter,Length,Material,ExpBreak (Target),Age2018
8693,1967,6,23.13,3,0,51
16804,1967,6,17,3,0,51
16805,1967,6,17.39,3,0,51
16828,1967,6,18,3,0,51
12981,1967,6,18,6,0,51
12982,1967,6,18,6,0,51
14821,1967,6,18,6,0,51
14822,1967,6,18,6,0,51
14872,1967,6,18,6,0,51
14873,1967,6,18,6,0,51
20629,1967,6,18,6,0,51
20630,1967,6,19.43,6,0,51
6116,1967,6,18,6,0,51
6192,1967,6,18,3,0,51
6193,1967,6,18,3,0,51
6200,1967,6,18,6,0,51
6201,1967,6,18,6,0,51
7911,1967,6,13.09,3,0,51
7912,1967,6,10.54,3,0,51
7939,1967,6,16.08,6,0,51
7940,1967,6,13.9,6,0,51
7951,1967,6,16.93,3,0,51
7952,1967,6,15.65,3,0,51
7953,1967,6,9.99,3,0,51
7954,1967,6,12.59,3,0,51
7957,1967,6,14.78,3,0,51
7958,1967,6,12.62,3,0,51
7965,1967,6,16.52,3,0,51
7973,1967,6,21.71,3,0,51
7974,1967,6,21.28,3,0,51
7985,1967,6,20.4,3,0,51
15112,1967,6,18,3,0,51
15113,1967,6,18,3,0,51
12508,1967,6,3.91,3,0,51
12509,1967,6,4.17,3,0,51
12514,1967,6,18,3,0,51
12515,1967,6,18,3,0,51
12517,1967,6,18,3,0,51
12518,1967,6,18,3,0,51
12524,1967,6,18,3,0,51
12525,1967,6,18,3,0,51
12535,1967,6,18,3,0,51
12536,1967,6,18,3,0,51
12586,1967,6,18,6,0,51
12587,1967,6,18,6,0,51
12595,1967,6,18,6,0,51
12603,1967,6,18,6,0,51
12604,1967,6,18,6,0,51
12609,1967,6,18,6,0,51
12610,1967,6,18,6,0,51
12620,1967,6,18,6,0,51
12621,1967,6,18,6,0,51
12623,1967,6,18,6,0,51
12624,1967,6,18,6,0,51
12630,1967,6,2.7,3,0,51
12631,1967,6,6.38,3,0,51
12658,1967,6,17,6,0,51
12659,1967,6,15.75,6,0,51
15209,1967,6,18,6,0,51
15210,1967,6,18,6,0,51
15212,1967,6,23.62,6,0,51
15214,1967,6,10.69,6,0,51
15272,1967,6,18,6,0,51
15273,1967,6,18,6,0,51
11346,1967,8,8.34,3,0,51
11347,1967,8,7.89,3,0,51
16590,1967,6,1.28,3,0,51
8694,1967,6,20.39,3,0,51
8717,1967,6,2.55,3,0,51
8718,1967,6,3.58,3,0,51
8765,1967,6,9.21,3,0,51
8766,1967,6,7.35,3,0,51
8768,1967,6,7.25,3,0,51
8769,1967,6,6.09,3,0,51
8770,1967,6,10.42,3,0,51
8771,1967,6,10.4,3,0,51
8772,1967,6,10.95,3,0,51
8777,1967,6,9.96,3,0,51
8797,1967,6,14,6,0,51
8798,1967,6,15,6,0,51
8800,1967,6,9.38,6,0,51
8801,1967,6,10.56,3,0,51
8803,1967,6,21.28,6,0,51
8811,1967,6,14,3,0,51
8813,1967,6,22.13,6,0,51
8814,1967,6,15.62,6,0,51
8816,1967,6,14,6,0,51
8819,1967,6,13,6,0,51
8820,1967,6,14.17,6,0,51
8821,1967,6,14.32,6,0,51
8825,1967,6,14,6,0,51
8826,1967,6,13,6,0,51
8843,1967,6,19.51,3,0,51
8844,1967,6,20.4,3,0,51
8845,1967,6,20.84,3,0,51
8852,1967,6,20.88,3,0,51
40811,1967,2,14,8,0,51
40812,1967,2,14,8,0,51
40907,1967,6,17.41,6,0,51
6266,1967,6,2.65,3,0,51
6267,1967,6,3.57,3,0,51
6276,1967,6,18,6,0,51
6277,1967,6,18,6,0,51
6436,1967,6,18,6,0,51
6437,1967,6,18,6,0,51
15564,1967,6,18,3,0,51
15588,1967,6,17.09,6,0,51
15599,1967,6,18.98,6,0,51
15609,1967,6,18,6,0,51
15614,1967,6,15.72,6,0,51
15615,1967,6,18,3,0,51
15616,1967,6,18,6,0,51
15617,1967,6,21.61,3,0,51
15618,1967,6,16.63,6,0,51
15621,1967,6,18,6,0,51
15622,1967,6,20.64,6,0,51
14102,1967,6,17.2,6,0,51
14103,1967,6,19.3,6,0,51
14110,1967,6,18,6,0,51
14111,1967,6,18,6,0,51
14113,1967,6,18,6,0,51
14114,1967,6,18,6,0,51
14180,1967,6,18,6,0,51
14181,1967,6,18,6,0,51
13579,1967,6,18,6,0,51
13580,1967,6,18,6,0,51
13745,1967,6,18,6,0,51
13746,1967,6,18,6,0,51
8038,1967,6,16.49,3,0,51
8076,1967,6,20.42,3,0,51
8078,1967,6,13.26,3,0,51
8083,1967,6,14.75,3,0,51
8086,1967,6,14.14,3,0,51
8090,1967,6,18.46,3,0,51
8093,1967,2,74.65,14,0,51
8095,1967,6,16.92,3,0,51
8097,1967,6,16.48,3,0,51
8105,1967,6,16.05,3,0,51
8106,1967,6,12.65,3,0,51
8107,1967,6,16.5,3,0,51
8114,1967,6,14.33,3,0,51
8118,1967,6,14.76,6,0,51
8121,1967,6,14.76,3,0,51
8126,1967,6,5.21,3,0,51
8130,1967,6,38.97,3,0,51
8131,1967,6,30.25,3,0,51
8137,1967,6,16.47,6,0,51
8153,1967,6,21.31,3,0,51
8156,1967,6,13.91,3,0,51
8157,1967,6,12.59,3,0,51
8158,1967,6,13.02,3,0,51
8162,1967,6,15.62,3,0,51
8165,1967,6,15.18,3,0,51
8181,1967,6,12.22,3,0,51
8182,1967,6,13.63,3,0,51
8183,1967,6,15.87,3,0,51
8185,1967,6,13.27,3,0,51
8196,1967,6,14.55,3,0,51
8200,1967,6,12.65,3,0,51
8207,1967,6,14.74,6,0,51
8210,1967,6,16.67,6,0,51
8211,1967,6,20.14,6,0,51
8214,1967,6,12.16,6,0,51
8216,1967,6,15.41,3,0,51
8218,1967,6,11.68,3,0,51
8223,1967,6,14.81,3,0,51
8230,1967,6,20.4,6,0,51
8231,1967,6,16.5,6,0,51
8240,1967,6,16.06,6,0,51
8243,1967,6,5.29,3,0,51
8251,1967,6,16.93,6,0,51
16233,1967,6,4.32,6,0,51
9689,1967,6,16,6,0,51
9692,1967,6,13.03,6,0,51
9713,1967,6,18,6,0,51
9716,1967,6,19.56,6,0,51
9769,1967,10,10.95,3,0,51
9772,1967,6,2.82,6,0,51
9773,1967,6,4.08,6,0,51
9777,1967,6,15.11,6,0,51
9778,1967,6,16.7,6,0,51
21516,1967,2,26.9,3,0,51
21693,1967,6,17.37,3,0,51
17686,1967,6,18,3,0,51
17687,1967,6,18,3,0,51
17690,1967,6,18,3,0,51
17691,1967,6,18,3,0,51
8957,1967,6,40.21,3,0,51
8964,1967,6,15.2,3,0,51
8965,1967,6,20.44,3,0,51
8969,1967,6,15.63,3,0,51
8970,1967,6,19.97,3,0,51
8995,1967,6,16.08,3,0,51
8996,1967,6,20.01,3,0,51
11572,1967,6,18,3,0,51
11573,1967,6,18,3,0,51
11574,1967,6,18,6,0,51
11575,1967,6,18,6,0,51
11578,1967,6,18,3,0,51
11579,1967,6,18,3,0,51
11580,1967,6,18,3,0,51
11581,1967,6,18,3,0,51
14893,1967,6,18,3,0,51
14894,1967,6,110.01,3,0,51
14895,1967,6,18,6,0,51
14896,1967,6,18,6,0,51
14897,1967,6,211.24,3,0,51
14898,1967,6,18,6,0,51
14899,1967,6,18,6,0,51
14900,1967,6,527.38,3,0,51
14901,1967,6,18,6,0,51
14902,1967,6,18,6,0,51
14903,1967,6,231.53,3,0,51
14904,1967,6,18,6,0,51
14905,1967,6,18,6,0,51
14908,1967,6,18,3,0,51
14909,1967,6,18,3,0,51
14929,1967,6,18,6,0,51
14930,1967,6,18,6,0,51
14979,1967,6,18,3,0,51
14980,1967,6,18,3,0,51
14987,1967,6,18,3,0,51
14988,1967,6,18,3,0,51
14993,1967,6,18,6,0,51
14994,1967,6,18,6,0,51
12677,1967,6,2.4,3,0,51
12678,1967,6,4.55,3,0,51
12711,1967,6,2.99,6,0,51
12712,1967,6,4.6,6,0,51
12713,1967,6,0.65,6,0,51
12714,1967,6,1.58,6,0,51
18039,1967,4,5.07,6,0,51
18040,1967,8,66.26,6,0,51
18044,1967,6,5.84,6,0,51
18045,1967,6,3.78,6,0,51
18048,1967,6,14.51,6,0,51
18049,1967,6,18.27,6,0,51
18051,1967,6,16.19,6,0,51
18052,1967,6,13.5,6,0,51
18053,1967,6,18,3,0,51
18054,1967,6,18,3,0,51
18070,1967,6,18,3,0,51
18071,1967,6,18,3,0,51
18072,1967,6,18,3,0,51
18073,1967,6,18,3,0,51
18086,1967,6,18,6,0,51
18087,1967,6,18,6,0,51
18172,1967,6,19.97,6,0,51
18173,1967,6,16.11,6,0,51
18192,1967,6,19.13,3,0,51
18193,1967,6,16.63,3,0,51
18194,1967,6,49.31,3,0,51
23173,1967,6,2.92,6,0,51
23174,1967,6,6.08,6,0,51
23176,1967,6,4.23,6,0,51
23177,1967,6,6.26,6,0,51
25555,1967,6,4.46,3,0,51
20065,1967,6,18,6,0,51
20066,1967,6,17.95,3,0,51
20076,1967,6,20.32,3,0,51
20078,1967,6,18.75,3,0,51
20122,1967,6,18,6,0,51
20123,1967,6,17.21,6,0,51
20125,1967,6,21.67,6,0,51
20131,1967,6,16,3,0,51
20176,1967,6,20.61,3,0,51
20177,1967,6,17.72,3,0,51
22412,1967,8,14.16,3,0,51
19273,1967,6,3.48,3,0,51
19274,1967,6,4.95,3,0,51
19279,1967,6,4.09,6,0,51
22503,1967,6,20.75,3,0,51
22504,1967,6,11.79,3,0,51
22507,1967,6,20.75,3,0,51
22508,1967,6,16.03,3,0,51
22515,1967,6,19.36,3,0,51
22516,1967,6,15.56,3,0,51
22518,1967,6,146.65,3,0,51
22519,1967,6,15.1,3,0,51
22526,1967,6,15.12,3,0,51
22527,1967,6,5.43,3,0,51
22534,1967,6,12.43,3,0,51
22535,1967,6,10.45,3,0,51
22536,1967,6,25.45,3,0,51
22537,1967,6,14.69,3,0,51
21044,1967,6,18,6,0,51
21045,1967,6,18,6,0,51
28908,1967,6,704.53,3,0,51
28969,1967,6,17.61,3,0,51
28980,1967,6,15.68,3,0,51
28982,1967,6,19.57,3,0,51
28999,1967,6,21.27,6,0,51
29001,1967,6,4.44,3,0,51
29002,1967,6,5.94,3,0,51
29003,1967,6,14.76,6,0,51
18199,1967,6,18,3,0,51
18200,1967,6,18,3,0,51
18205,1967,6,18,3,0,51
18206,1967,6,18,3,0,51
18211,1967,6,18,3,0,51
18212,1967,6,18,3,0,51
18222,1967,6,18,3,0,51
18223,1967,6,18,3,0,51
18234,1967,6,18,6,0,51
18235,1967,6,18,6,0,51
18237,1967,6,18,6,0,51
18238,1967,6,18,6,0,51
18239,1967,6,18,6,0,51
18240,1967,6,18,6,0,51
18242,1967,6,18,6,0,51
18243,1967,6,18,6,0,51
18245,1967,6,18,6,0,51
18246,1967,6,18,6,0,51
18249,1967,6,18,6,0,51
18250,1967,6,18,6,0,51
18273,1967,6,3.49,6,0,51
18274,1967,6,5.79,6,0,51
34492,1967,2,171.14,14,0,51
34502,1967,6,18.28,3,0,51
34503,1967,6,16.84,3,0,51
34508,1967,6,18,6,0,51
34509,1967,6,18,6,0,51
34515,1967,6,18,6,0,51
34516,1967,6,18,6,0,51
21734,1967,6,19.12,3,0,51
21756,1967,6,20.86,3,0,51
21757,1967,6,23.9,3,0,51
21844,1967,6,19.34,3,0,51
21896,1967,6,16.49,3,0,51
21897,1967,6,11.92,3,0,51
21901,1967,6,15.2,3,0,51
21902,1967,6,20.4,3,0,51
21903,1967,8,16.11,3,0,51
21904,1967,8,29.74,3,0,51
21915,1967,6,14.33,3,0,51
21916,1967,6,13.45,3,0,51
21917,1967,6,15.62,3,0,51
21918,1967,6,13.05,3,0,51
21919,1967,6,15.68,3,0,51
21920,1967,6,12.59,3,0,51
21926,1967,6,8.74,3,0,51
21927,1967,6,11.44,3,0,51
21930,1967,6,17.38,3,0,51
21931,1967,6,12.15,3,0,51
21932,1967,6,15.63,3,0,51
21933,1967,6,13.89,3,0,51
21936,1967,6,18.71,3,0,51
21937,1967,6,19.14,3,0,51
21941,1967,6,14.76,3,0,51
21946,1967,6,13.45,6,0,51
21950,1967,6,21.58,3,0,51
21952,1967,6,11.29,3,0,51
21953,1967,6,13.47,3,0,51
34538,1967,6,18,6,0,51
34539,1967,6,18,6,0,51
25191,1967,6,7.04,3,0,51
25192,1967,6,9.47,3,0,51
20221,1967,6,18,6,0,51
20229,1967,6,18,6,0,51
20230,1967,6,18,6,0,51
20241,1967,6,5.66,3,0,51
20258,1967,6,21.08,3,0,51
20268,1967,6,17.42,6,0,51
20270,1967,6,17.94,6,0,51
20288,1967,6,18,3,0,51
20302,1967,6,9.41,3,0,51
19435,1967,6,18,3,0,51
19436,1967,6,18,3,0,51
19459,1967,6,2.46,6,0,51
19460,1967,6,3.14,6,0,51
19473,1967,6,2.12,3,0,51
19474,1967,6,2.81,3,0,51
23342,1967,6,1.73,6,0,51
23343,1967,6,3.18,6,0,51
26303,1967,6,14.66,3,0,51
21086,1967,6,18,3,0,51
21087,1967,6,18,3,0,51
21166,1967,6,2.54,3,0,51
21167,1967,6,2.95,3,0,51
21196,1967,6,5.23,3,0,51
21197,1967,6,4.9,3,0,51
21222,1967,6,18,3,0,51
21223,1967,6,18,3,0,51
21229,1967,6,18,6,0,51
21230,1967,6,18,6,0,51
21231,1967,6,18,3,0,51
21232,1967,6,18,3,0,51
23984,1967,6,18,3,0,51
23985,1967,6,18,3,0,51
24012,1967,6,18,3,0,51
24013,1967,6,18,3,0,51
24014,1967,6,18,3,0,51
24015,1967,6,18,3,0,51
18557,1967,6,18,6,0,51
18558,1967,6,18,6,0,51
18603,1967,6,4.59,6,0,51
18604,1967,6,5.64,6,0,51
18617,1967,6,4.9,3,0,51
18618,1967,6,2.22,3,0,51
22773,1967,6,20.4,3,0,51
37535,1967,6,14.71,3,0,51
37536,1967,6,7.3,3,0,51
37555,1967,6,19.97,3,0,51
28734,1967,6,13.44,3,0,51
28741,1967,6,4.36,3,0,51
28762,1967,0,31.35,3,0,51
28764,1967,6,6.93,3,0,51
28765,1967,6,8.77,3,0,51
21957,1967,6,10.99,3,0,51
21959,1967,6,16.51,6,0,51
21962,1967,6,25.12,3,0,51
21963,1967,6,13.62,3,0,51
21989,1967,6,14.8,3,0,51
21992,1967,6,16.49,3,0,51
21995,1967,6,13.03,3,0,51
22007,1967,6,15.89,3,0,51
22008,1967,6,15.63,3,0,51
22012,1967,6,17.38,3,0,51
22013,1967,6,16.93,3,0,51
22015,1967,6,16.94,3,0,51
22018,1967,6,15.65,3,0,51
22019,1967,2,80.48,14,0,51
22074,1967,6,22.99,3,0,51
22077,1967,6,12.08,3,0,51
22079,1967,6,3.81,3,0,51
22087,1967,6,6.25,3,0,51
22104,1967,2,85.96,14,0,51
22148,1967,6,3.58,3,0,51
22151,1967,6,2.28,3,0,51
32601,1967,2,287.6,3,0,51
32640,1967,6,8.51,3,0,51
32665,1967,6,16.09,6,0,51
32666,1967,6,17.88,6,0,51
32679,1967,6,5.37,3,0,51
32681,1967,6,9.39,3,0,51
32722,1967,6,20.85,3,0,51
32763,1967,6,23.47,6,0,51
32764,1967,6,19.96,3,0,51
32782,1967,6,13.47,6,0,51
20410,1967,6,18,3,0,51
20415,1967,6,20.02,3,0,51
20458,1967,6,18,3,0,51
20459,1967,6,18,3,0,51
20470,1967,6,18,3,0,51
20471,1967,6,19.21,3,0,51
20475,1967,6,18,3,0,51
20476,1967,6,19.1,3,0,51
20480,1967,6,18,3,0,51
19629,1967,6,18,3,0,51
19630,1967,6,18,3,0,51
20481,1967,6,17.74,3,0,51
20484,1967,6,18,3,0,51
20485,1967,6,19.1,3,0,51
20492,1967,6,3.46,6,0,51
20493,1967,6,2.74,6,0,51
18661,1967,6,18,3,0,51
18662,1967,6,18,3,0,51
21364,1967,6,18,6,0,51
21365,1967,6,18,6,0,51
21503,1967,6,15.29,6,0,51
21505,1967,6,15.19,6,0,51
23653,1967,6,18,3,0,51
23654,1967,6,18,3,0,51
23680,1967,6,18,3,0,51
23681,1967,6,18,3,0,51
23684,1967,6,18,3,0,51
23685,1967,6,18,3,0,51
22905,1967,6,18,3,0,51
22924,1967,6,27.34,3,0,51
22925,1967,6,18,3,0,51
22929,1967,6,46.15,3,0,51
22930,1967,6,18,3,0,51
22947,1967,6,18,6,0,51
22948,1967,6,18,6,0,51
22969,1967,6,18,6,0,51
22970,1967,6,18,6,0,51
23008,1967,6,18,6,0,51
23009,1967,6,18,6,0,51
23011,1967,6,18,6,0,51
23012,1967,6,18,6,0,51
28422,1967,6,21.23,3,0,51
42265,1967,6,18.03,6,0,51
42266,1967,6,18.02,6,0,51
42267,1967,6,18.41,6,0,51
42268,1967,6,18.03,6,0,51
39877,1967,6,6.27,3,0,51
39878,1967,6,7.15,3,0,51
36271,1967,6,4.92,3,0,51
36272,1967,6,1.75,3,0,51
36290,1967,6,1.98,6,0,51
36295,1967,6,2.66,6,0,51
31687,1967,6,15.2,3,0,51
31854,1967,6,39.12,3,0,51
36302,1967,6,4.12,6,0,51
36306,1967,6,18,6,0,51
36309,1967,6,1.67,6,0,51
38765,1967,6,4.1,3,0,51
38773,1967,6,16.06,3,0,51
38774,1967,6,19.1,3,0,51
38787,1967,6,2.87,3,0,51
38790,1967,6,15.47,3,0,51
38792,1967,6,5.14,3,0,51
38794,1967,6,15.65,3,0,51
38796,1967,6,4.46,3,0,51
38798,1967,6,3.19,3,0,51
40020,1967,6,18,6,0,51
40021,1967,6,18,6,0,51
33819,1967,2,2.07,8,0,51
43198,1967,8,74.18,3,0,51
43205,1967,2,1.17,8,0,51
43276,1967,2,14,8,0,51
32784,1967,6,22.89,6,0,51
32785,1967,6,19.1,6,0,51
32787,1967,6,20.4,6,0,51
32789,1967,6,22.49,6,0,51
39416,1967,6,18,3,0,51
39417,1967,6,18,3,0,51
39423,1967,6,18,6,0,51
39424,1967,6,18,6,0,51
39449,1967,6,18,6,0,51
39450,1967,6,18,6,0,51
39510,1967,6,18,6,0,51
39511,1967,6,18,6,0,51
39521,1967,6,18,6,0,51
39522,1967,6,18,6,0,51
30977,1967,0,10.95,3,0,51
37677,1967,6,19.54,3,0,51
37683,1967,6,13.45,3,0,51
37685,1967,6,11.72,3,0,51
37706,1967,6,26.7,3,0,51
37799,1967,6,118.48,3,0,51
37065,1967,6,14.33,3,0,51
32012,1967,6,14.4,3,0,51
32013,1967,6,16.06,3,0,51
32095,1967,6,20.39,3,0,51
32099,1967,6,20.4,3,0,51
37132,1967,6,15.63,3,0,51
37134,1967,6,14.26,3,0,51
37135,1967,6,38.76,3,0,51
37136,1967,6,21.04,3,0,51
37137,1967,6,16.76,3,0,51
37146,1967,6,14.59,3,0,51
37150,1967,6,14.17,3,0,51
37151,1967,6,21.04,3,0,51
37155,1967,6,14.56,3,0,51
37156,1967,6,21.04,3,0,51
37158,1967,6,21.04,3,0,51
41423,1967,6,18,3,0,51
41424,1967,6,18,3,0,51
41457,1967,6,18,3,0,51
41458,1967,6,18,3,0,51
36319,1967,6,4.34,6,0,51
36320,1967,6,5.03,6,0,51
36321,1967,6,3.48,6,0,51
36324,1967,6,2.53,6,0,51
36328,1967,6,12.79,6,0,51
36359,1967,6,17.36,3,0,51
36360,1967,6,22.64,3,0,51
36372,1967,6,32.76,3,0,51
36383,1967,6,16.8,3,0,51
36384,1967,6,32.21,3,0,51
36426,1967,6,0.85,3,0,51
36427,1967,6,2.53,3,0,51
36429,1967,6,1.22,3,0,51
36430,1967,6,1.33,3,0,51
36480,1967,6,19.1,3,0,51
36484,1967,6,3.18,3,0,51
36502,1967,6,16.5,3,0,51
41482,1967,6,18,6,0,51
41483,1967,6,18,6,0,51
41521,1967,6,21.19,3,0,51
41525,1967,0,413.58,3,0,51
34109,1967,6,22.81,6,0,51
40541,1967,2,14,8,0,51
40661,1967,2,18.58,8,0,51
39053,1967,6,18,6,0,51
39054,1967,6,18,6,0,51
39058,1967,6,14.8,3,0,51
39064,1967,6,18,6,0,51
39065,1967,6,18,6,0,51
39106,1967,6,18,6,0,51
39107,1967,6,18,6,0,51
32123,1967,6,20.84,3,0,51
32304,1967,2,294.11,3,0,51
32322,1967,6,11.58,3,0,51
32340,1967,6,11.56,3,0,51
32341,1967,6,14.78,3,0,51
40087,1967,6,12.31,6,0,51
40088,1967,6,12.66,6,0,51
40123,1967,2,14,8,0,51
40124,1967,2,14,8,0,51
40135,1967,2,14,8,0,51
40148,1967,2,17.19,8,0,51
40210,1967,2,14,8,0,51
40226,1967,2,14,8,0,51
40266,1967,0.625,29.01,5,0,51
40270,1967,24,322.81,3,0,51
43039,1967,6,18,3,0,51
43040,1967,6,18,3,0,51
43066,1967,2,14,8,0,51
43079,1967,6,18,6,0,51
43080,1967,6,18,6,0,51
42465,1967,2,16.63,8,0,51
42473,1967,2,14,8,0,51
42474,1967,2,207.41,14,0,51
37883,1967,6,16.11,3,0,51
37266,1967,8,3.65,3,0,51
37357,1967,6,15.97,3,0,51
37943,1967,2,171.63,14,0,51
38017,1967,6,13.46,3,0,51
38018,1967,6,17.88,3,0,51
38031,1967,6,3.25,6,0,51
38032,1967,6,3.76,6,0,51
38040,1967,6,16.49,6,0,51
38041,1967,12,421.72,6,0,51
38046,1967,6,14.35,3,0,51
38050,1967,6,9.55,3,0,51
38054,1967,6,13.45,3,0,51
38056,1967,6,17.37,3,0,51
38059,1967,6,2.54,6,0,51
38060,1967,6,3.25,6,0,51
38064,1967,6,15.19,3,0,51
38065,1967,6,17.36,3,0,51
38066,1967,6,19.53,6,0,51
38067,1967,12,177.99,6,0,51
39673,1967,6,3.63,6,0,51
39742,1967,6,18,3,0,51
39743,1967,6,18,3,0,51
38615,1967,6,15.04,3,0,51
38628,1967,6,15.46,3,0,51
38632,1967,6,7.51,3,0,51
38649,1967,6,4.43,3,0,51
38658,1967,6,15.24,3,0,51
38662,1967,6,3.3,3,0,51
38674,1967,6,3.78,3,0,51
38678,1967,6,3.61,3,0,51
38680,1967,6,1.48,3,0,51
38695,1967,6,2.85,3,0,51
38698,1967,6,1.08,3,0,51
38706,1967,6,16.66,3,0,51
38711,1967,6,12.83,3,0,51
38722,1967,6,17.47,3,0,51
38724,1967,6,3.96,3,0,51
38735,1967,6,4.69,3,0,51
38740,1967,0,5.61,3,0,51
38741,1967,6,2.35,3,0,51
38747,1967,6,19.67,3,0,51
38748,1967,6,7.05,3,0,51
35924,1967,6,5.6,6,0,51
41380,1967,6,18,3,0,51
41381,1967,6,18,3,0,51
39375,1967,6,14.6,3,0,51
45796,1967,2,0.52,8,0,51
45882,1967,2,7.13,8,0,51
45915,1967,2,12.77,8,0,51
16923,1966,6,18,3,0,52
16924,1966,6,17.94,3,0,52
16938,1966,6,18,3,0,52
16947,1966,6,22.13,3,0,52
5745,1966,2,2.16,8,0,52
13973,1966,6,18,3,0,52
16774,1966,6,18,3,0,52
16775,1966,6,18.35,3,0,52
8527,1966,6,9.35,3,0,52
8112,1966,6,12.58,3,0,52
8117,1966,6,5.13,3,0,52
12727,1966,6,18,3,0,52
12728,1966,6,18,3,0,52
20376,1966,6,18,3,0,52
20377,1966,6,18.47,3,0,52
19626,1966,6,18,6,0,52
19627,1966,6,18,6,0,52
19628,1966,6,11.19,6,0,52
18851,1966,2,12.74,6,0,52
18857,1966,2,19.5,3,0,52
40062,1966,0,14.1,3,0,52
40063,1966,0,34.33,3,0,52
41081,1966,6,12,3,0,52
39086,1966,6,18,3,0,52
39087,1966,6,18,3,0,52
38063,1966,6,395.11,3,0,52
39274,1966,6,12.59,3,0,52
45901,1966,2,21.59,8,0,52
45907,1966,2,2.62,8,0,52
1434,1965,6,18.71,6,0,53
1435,1965,6,18.37,6,0,53
1522,1965,6,3.21,6,0,53
1523,1965,6,5.5,6,0,53
1594,1965,6,15.22,6,0,53
1610,1965,6,4.9,6,0,53
1611,1965,6,5.07,6,0,53
1613,1965,6,3.15,6,0,53
1614,1965,6,2.93,6,0,53
1619,1965,6,4.42,6,0,53
1620,1965,6,5.37,6,0,53
17461,1965,6,18.42,6,0,53
17475,1965,6,18,6,0,53
17476,1965,6,17.9,6,0,53
17495,1965,6,18,6,0,53
17496,1965,6,17.9,6,0,53
17502,1965,6,18,6,0,53
17503,1965,6,18.25,6,0,53
17509,1965,6,18,6,0,53
17510,1965,6,18.97,6,0,53
17514,1965,6,18,6,0,53
17515,1965,6,19.66,6,0,53
17530,1965,6,18,6,0,53
17531,1965,6,16.9,6,0,53
17772,1965,6,7.88,6,0,53
17773,1965,6,4.38,6,0,53
4748,1965,6,17.2,6,0,53
4749,1965,6,16.67,6,0,53
4779,1965,6,18.12,6,0,53
2838,1965,6,3.8,6,0,53
2839,1965,6,3.37,6,0,53
2849,1965,6,21.14,6,0,53
2850,1965,6,15.71,6,0,53
2853,1965,6,2.39,6,0,53
2854,1965,6,3.47,6,0,53
2857,1965,6,19.65,6,0,53
2858,1965,6,16.96,6,0,53
2859,1965,6,22.39,6,0,53
2860,1965,6,2.85,6,0,53
2861,1965,6,16.48,6,0,53
2868,1965,6,16.83,6,0,53
2869,1965,6,12.19,6,0,53
4855,1965,6,12.61,6,0,53
4862,1965,6,13.04,6,0,53
4866,1965,6,16.57,6,0,53
4871,1965,6,15.19,6,0,53
4908,1965,6,17,6,0,53
4909,1965,6,18.04,6,0,53
4911,1965,6,4.43,6,0,53
4920,1965,6,4.24,6,0,53
4925,1965,6,18,6,0,53
17834,1965,6,18,6,0,53
17835,1965,6,18,6,0,53
17847,1965,6,18,6,0,53
17852,1965,6,18,6,0,53
17853,1965,6,18,6,0,53
17872,1965,6,18,6,0,53
17873,1965,6,18,6,0,53
17876,1965,6,18,6,0,53
17877,1965,6,18,6,0,53
17883,1965,6,2.92,6,0,53
17884,1965,6,6.39,6,0,53
17925,1965,6,18,6,0,53
17926,1965,6,18,6,0,53
17927,1965,6,18,6,0,53
17928,1965,6,18,6,0,53
17941,1965,6,18,6,0,53
17942,1965,6,18,6,0,53
17943,1965,6,18,6,0,53
17944,1965,6,18,6,0,53
17945,1965,6,18,6,0,53
17946,1965,6,18,6,0,53
17947,1965,6,18,6,0,53
17948,1965,6,18,6,0,53
17952,1965,6,18,6,0,53
17953,1965,6,18,6,0,53
17961,1965,6,33.04,6,0,53
17962,1965,6,18.49,6,0,53
3832,1965,6,17.19,6,0,53
3835,1965,6,14.06,6,0,53
3846,1965,6,17.72,6,0,53
3847,1965,6,19.82,6,0,53
3854,1965,6,15.18,6,0,53
3855,1965,6,15.63,6,0,53
3873,1965,6,18,6,0,53
3874,1965,6,18.32,6,0,53
3898,1965,4,34.24,6,0,53
3899,1965,6,4.24,6,0,53
3906,1965,6,3.56,6,0,53
3907,1965,6,3.82,6,0,53
3913,1965,6,2.71,6,0,53
3966,1965,6,18,6,0,53
3971,1965,6,14.07,6,0,53
3979,1965,6,17.72,6,0,53
4009,1965,6,20.51,6,0,53
17135,1965,6,17.95,6,0,53
17152,1965,6,18,6,0,53
17153,1965,6,18.99,6,0,53
17158,1965,6,18,6,0,53
17159,1965,6,18.19,6,0,53
17171,1965,6,18,6,0,53
17172,1965,6,18.98,6,0,53
17179,1965,6,18,6,0,53
17180,1965,6,18.84,6,0,53
17183,1965,6,18,6,0,53
17184,1965,6,18.46,6,0,53
17198,1965,6,18,6,0,53
17199,1965,6,18.46,6,0,53
17310,1965,6,18,6,0,53
17311,1965,6,16.9,6,0,53
3184,1965,0,19.3,3,0,53
3187,1965,0,24.22,3,0,53
3214,1965,6,22.65,6,0,53
3215,1965,6,20.87,6,0,53
3216,1965,6,12.59,6,0,53
3217,1965,6,10.86,6,0,53
3218,1965,6,16.5,6,0,53
3219,1965,6,27.05,6,0,53
3220,1965,6,27.05,3,0,53
3221,1965,6,16.5,3,0,53
3230,1965,6,18.25,6,0,53
3231,1965,6,20.42,6,0,53
3247,1965,6,23.32,6,0,53
